# Constructed from biom file
#OTU ID	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79
o82	0	0	5	3	2	1	4	2	1	2	1	0	0	4	5	1	1	2	1	3	4	1	2	4	6	0	1	0	0	1	3	0	3	4	0	0	0	0	3	4	0	1	1	1	2	0	5	2	0	2	2	0	1	0	0	0	3	0	0	1	1	2	1	1	3	3	3	3	1	2	1	6	0	2	2	0	0	0	2	1
o83	1	1	1	2	1	8	0	0	7	0	2	2	2	2	0	5	1	0	2	0	6	2	0	1	0	2	0	3	3	0	1	0	4	6	2	2	1	5	4	4	2	0	1	2	0	1	1	1	1	0	0	2	5	0	0	0	0	4	1	1	1	0	3	4	1	1	1	2	1	6	3	3	1	1	0	1	0	0	4	3
o84	0	3	0	1	0	4	1	5	6	1	0	1	0	0	3	3	1	0	2	2	4	0	0	0	4	7	3	0	2	3	0	0	1	1	2	1	1	0	0	2	1	2	3	0	0	2	1	0	1	0	2	2	1	3	1	1	1	4	0	1	1	1	0	0	2	3	1	0	2	0	3	3	2	2	0	0	0	0	5	2
o85	0	4	0	0	4	1	0	0	0	2	1	0	1	2	0	0	3	1	3	1	5	1	2	5	0	0	2	0	3	0	0	6	1	0	5	1	3	4	0	0	1	1	0	0	1	1	2	11	4	3	5	0	0	0	2	1	5	0	4	0	2	0	0	2	1	0	1	0	1	1	0	7	1	0	1	2	6	0	0	1
o86	1	3	3	0	1	3	0	0	4	0	1	3	2	2	1	4	0	2	3	1	4	1	2	3	2	1	0	0	1	0	0	0	3	0	0	1	1	3	2	2	3	3	0	2	1	4	2	1	0	2	0	0	6	0	1	4	2	0	4	0	3	2	0	2	2	1	1	2	0	1	0	3	0	4	4	0	2	2	3	0
o87	0	0	0	4	0	2	1	1	3	5	1	1	2	1	2	0	0	1	0	0	1	1	0	0	5	0	0	0	1	1	4	0	1	4	3	6	4	2	2	2	2	0	0	3	0	4	0	1	3	0	0	0	5	2	3	3	3	1	3	1	0	0	0	7	1	3	4	1	5	1	0	1	0	0	0	1	2	1	1	1
o88	0	2	0	0	0	2	0	1	0	3	0	4	3	0	3	2	1	1	0	1	0	3	2	1	5	0	1	2	2	2	0	5	0	3	2	0	0	2	3	3	0	4	2	2	1	0	1	1	0	4	1	2	5	0	0	5	5	1	7	0	3	0	0	0	0	0	0	1	4	7	0	0	1	1	2	1	0	0	0	2
o89	2	1	1	2	5	0	0	1	3	0	1	2	3	2	0	0	1	1	0	3	1	3	1	1	4	4	7	4	2	2	0	1	5	0	4	1	4	2	1	1	2	0	0	2	0	0	0	0	1	2	2	2	2	2	1	1	0	5	1	2	7	3	3	4	2	0	1	0	0	1	1	4	2	1	2	0	0	0	1	1
o90	0	3	0	2	0	1	3	0	1	2	3	0	1	2	2	0	0	2	0	0	2	0	4	1	1	1	0	1	2	1	1	0	2	0	0	0	0	0	1	7	0	4	1	0	0	6	1	4	1	0	2	2	2	0	4	1	1	0	3	4	3	2	3	0	1	3	0	2	1	0	2	0	4	0	0	0	2	2	3	0
o91	5	1	3	2	0	0	3	1	0	0	1	1	3	3	0	1	1	4	0	0	0	1	2	2	4	0	0	2	0	3	5	0	1	5	3	1	2	3	3	1	4	0	0	1	2	1	4	3	0	0	0	0	1	1	2	9	0	2	1	4	0	2	1	3	1	0	2	6	5	2	1	2	0	2	1	0	2	0	2	0
o92	1	0	5	0	1	1	0	2	0	1	1	1	1	0	5	0	1	1	0	0	6	3	2	0	0	5	6	1	0	1	1	1	4	1	0	0	2	1	2	6	2	2	2	1	0	0	3	1	0	1	5	3	1	0	1	1	0	1	3	0	3	0	4	0	0	0	3	0	0	2	0	4	1	0	0	2	1	2	5	2
o93	1	0	0	2	4	1	1	0	3	4	0	0	1	3	4	0	1	4	0	2	2	1	0	4	1	2	0	2	1	0	1	0	5	2	3	4	0	4	0	2	0	0	0	0	2	3	1	0	3	6	5	0	2	6	1	2	0	0	0	1	4	0	1	3	1	1	0	3	3	2	1	1	1	0	2	0	0	0	0	0
o94	1	0	4	2	0	2	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	2	0	1	1	3	7	5	0	0	2	1	3	1	2	1	2	0	0	1	0	0	4	3	0	0	0	5	0	1	3	1	6	0	1	3	3	3	4	1	0	1	1	1	1	0	0	1	2	0	2	1	1	0	0	2	0	4	0
o95	1	0	3	1	0	0	3	3	1	0	0	1	2	5	5	0	2	1	0	3	4	1	0	1	0	1	0	0	2	0	0	7	1	1	0	2	2	0	0	0	0	0	3	0	0	3	3	5	2	3	2	5	2	2	4	2	2	1	1	4	0	3	2	1	2	3	1	0	0	4	0	5	1	2	0	3	4	4	4	0
o96	0	0	5	0	4	5	0	0	1	6	1	0	2	1	7	4	1	0	1	1	2	1	0	2	3	1	2	4	0	3	0	4	0	0	2	0	0	3	2	1	0	0	3	2	0	0	1	2	1	0	0	0	0	4	0	1	5	2	0	1	1	4	0	1	1	1	1	1	2	7	2	3	0	0	0	1	0	1	5	1
o97	3	0	0	1	2	3	0	2	0	1	3	1	3	1	1	2	1	1	6	1	3	5	0	1	0	2	2	0	0	0	5	1	4	0	2	4	4	2	0	3	0	1	1	1	3	4	0	5	1	3	1	0	8	0	2	5	2	1	1	2	0	0	3	1	2	5	1	5	0	0	0	2	0	0	1	0	0	1	1	2
o98	0	1	0	2	4	2	0	3	1	0	1	1	4	0	3	2	0	2	1	0	1	2	2	1	0	3	0	1	1	3	3	3	1	1	5	1	0	0	2	2	2	2	1	0	2	0	5	1	5	2	0	0	0	0	1	2	0	0	4	0	4	3	1	0	2	0	0	1	1	2	2	0	4	1	5	0	0	2	1	2
o99	5	0	3	4	0	4	1	5	1	0	0	2	4	3	1	3	0	4	1	4	2	1	2	1	1	4	0	0	0	2	3	4	3	4	0	0	2	0	0	1	6	5	0	3	2	1	1	2	3	1	8	0	1	1	0	2	1	1	0	2	3	0	1	3	1	4	0	1	1	0	2	1	0	0	1	1	0	3	3	0
o100	4	0	4	0	0	1	1	0	2	1	1	1	2	0	3	0	2	2	2	7	0	0	2	0	7	0	0	2	0	1	1	0	6	0	0	3	7	4	0	0	1	1	0	1	0	2	1	1	4	0	0	0	1	0	6	1	2	5	0	0	1	0	4	0	3	4	0	2	0	1	5	3	1	5	0	0	2	1	1	1
o101	0	2	2	5	2	2	0	1	1	0	2	0	4	1	4	3	0	0	0	1	1	0	1	3	5	2	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	2	4	0	0	3	0	3	5	0	0	2	1	2	0	3	4	1	5	6	5	5	3	2	1	0	0	1	1	2	0	2	2	4	0	2	2	3	1
o102	0	0	1	2	0	1	1	1	0	0	1	0	0	1	0	5	4	0	4	1	2	3	3	2	0	2	4	6	0	3	0	3	1	3	4	1	3	1	0	3	1	2	0	7	0	1	0	2	1	0	2	0	1	2	0	1	0	2	4	4	0	0	1	0	1	0	3	5	3	2	3	0	2	0	1	0	2	5	1	0
o103	3	2	2	0	0	1	3	1	0	0	1	0	0	4	4	0	0	2	3	0	0	0	2	1	2	1	0	0	1	1	1	0	2	0	0	0	0	2	1	0	0	8	2	0	0	1	2	0	0	2	3	0	4	2	0	3	0	7	2	2	3	2	2	0	5	1	1	2	6	4	1	1	4	0	0	0	0	0	0	3
o104	3	2	1	0	3	1	4	2	1	0	4	8	1	0	5	0	0	1	4	1	0	2	2	0	6	2	0	0	0	0	2	0	0	4	0	3	0	1	2	0	0	6	0	0	0	0	0	1	3	0	4	2	3	1	1	3	0	2	3	3	1	1	5	1	0	0	0	3	2	0	0	1	0	0	0	4	1	0	6	1
o105	1	3	1	3	2	1	9	1	2	3	4	1	2	3	1	1	1	0	3	0	0	5	1	1	1	4	0	0	2	0	1	1	0	0	0	0	1	1	1	2	1	5	0	0	3	3	2	0	2	0	0	1	2	2	0	0	0	0	0	1	0	0	2	1	5	0	1	1	3	2	0	0	2	0	2	0	2	2	0	0
o106	1	2	0	0	0	0	1	0	3	2	1	1	1	1	1	4	0	3	2	1	1	3	0	2	1	0	2	1	1	4	0	0	3	4	0	0	1	2	0	2	3	4	0	2	0	1	2	4	0	5	0	3	2	2	1	2	0	0	0	0	2	2	0	0	0	6	3	1	0	2	1	0	0	0	0	0	3	0	0	1
o107	1	3	3	5	0	1	2	0	3	1	1	5	0	1	1	0	4	2	1	0	2	1	2	0	2	1	4	1	1	1	0	1	0	1	2	6	2	2	2	4	1	0	1	0	1	5	2	6	0	0	0	3	2	1	1	1	3	4	0	3	0	2	0	1	3	4	6	0	1	2	1	3	2	2	1	0	2	0	0	2
o108	2	0	3	1	1	1	4	1	1	1	1	4	4	1	2	0	2	4	1	1	3	2	1	1	1	1	1	3	2	0	1	0	2	4	0	2	1	2	0	2	1	5	0	3	1	0	4	0	3	3	2	5	3	0	0	0	3	0	4	3	1	0	0	0	5	2	1	0	2	2	3	3	1	1	3	0	1	4	1	5
o109	1	0	0	0	0	0	0	3	0	2	3	0	0	0	1	0	2	3	0	0	0	0	2	3	0	0	0	1	0	0	1	2	1	5	3	2	0	4	2	0	4	0	1	0	4	7	0	5	0	0	0	3	2	0	6	0	2	6	3	1	4	0	1	1	2	5	1	3	3	1	1	0	0	3	0	2	1	1	0	1
o110	2	0	3	0	4	0	1	1	1	0	1	0	2	2	0	1	0	0	4	1	1	6	2	1	0	0	2	0	0	0	2	0	2	0	4	2	3	0	2	3	2	8	0	2	3	1	2	3	2	3	0	3	2	1	0	2	2	0	0	0	0	5	0	0	0	0	0	1	0	1	3	3	1	5	6	3	2	1	1	0
o111	0	3	1	1	3	0	1	0	0	2	1	2	1	1	2	0	1	0	1	4	0	0	1	3	0	2	0	0	0	4	0	1	6	1	5	0	0	0	1	0	1	0	3	0	1	0	5	0	0	7	1	3	3	0	0	0	1	2	2	2	1	2	0	3	1	1	1	0	0	0	8	1	0	2	0	1	1	0	2	2
o112	0	1	0	3	5	1	0	2	1	0	0	3	0	0	0	2	2	4	0	3	5	0	0	8	1	4	2	2	0	3	6	5	0	1	1	4	1	4	3	1	0	6	0	5	5	5	0	2	1	0	2	3	5	0	0	2	2	1	4	4	1	1	0	2	2	0	1	3	1	0	0	1	0	0	0	2	3	2	1	0
o113	0	8	1	1	2	0	1	1	2	1	1	0	0	2	0	0	1	1	0	0	0	1	0	1	1	2	0	1	0	4	0	2	0	0	0	0	5	2	1	1	7	1	2	0	0	2	1	2	2	2	1	0	0	4	0	0	0	2	0	1	2	2	4	4	0	1	1	0	0	1	0	0	0	3	2	3	6	0	1	0
o114	3	4	2	0	7	7	1	3	0	3	6	2	4	0	3	3	5	0	3	1	1	0	1	1	1	4	2	1	1	2	0	0	2	2	2	3	3	1	0	8	0	0	5	2	1	0	0	0	1	2	1	0	5	1	3	1	3	0	0	0	5	0	1	0	2	2	0	0	0	1	2	0	0	1	0	0	0	5	1	1
o115	3	0	0	6	1	1	1	1	3	2	1	0	0	2	0	2	1	0	0	0	4	1	0	2	3	0	0	0	0	0	2	3	4	6	1	2	1	1	4	2	3	1	3	1	1	4	0	1	3	1	0	0	2	0	0	1	0	2	3	2	2	1	2	0	1	0	3	7	1	5	2	4	1	5	4	2	2	2	1	2
o116	1	0	0	0	0	1	3	0	1	1	1	0	3	2	1	0	0	1	1	1	0	0	1	0	4	2	3	4	1	2	3	0	4	4	0	0	5	2	0	5	1	0	1	1	2	0	4	1	0	2	1	2	1	2	0	0	5	4	1	5	4	1	1	6	0	1	1	3	5	0	1	0	1	1	0	0	0	5	1	0
o117	0	1	1	2	2	1	2	1	0	0	2	0	5	0	2	6	0	2	2	1	1	0	0	0	0	0	5	0	0	0	3	0	1	3	0	0	2	2	1	0	2	0	2	3	2	4	3	1	4	1	0	4	1	0	2	0	6	0	1	0	0	5	2	0	0	1	0	1	0	1	0	1	1	1	0	1	0	4	1	0
o118	2	2	3	2	2	0	0	2	0	2	1	0	4	0	3	0	1	3	1	0	4	1	0	2	3	0	1	2	2	5	0	1	4	1	0	0	6	1	0	1	1	1	0	1	2	1	2	2	0	3	0	0	2	0	7	0	5	3	1	0	2	0	0	1	1	3	0	2	1	3	5	3	2	2	2	0	1	3	0	2
o119	4	5	0	1	1	0	0	0	2	2	2	0	1	0	0	1	2	2	1	1	3	0	0	1	0	1	1	0	0	0	4	0	6	3	4	0	1	0	0	0	0	4	2	0	1	5	0	0	0	0	2	0	4	6	3	0	0	8	0	1	0	0	0	1	1	6	3	0	1	0	0	2	1	3	2	0	0	0	2	2
o120	0	7	0	2	1	0	2	0	0	0	0	0	1	3	0	0	5	2	2	2	3	0	1	0	2	0	0	4	0	1	1	0	2	3	2	2	1	0	1	2	0	0	3	0	1	0	2	3	2	4	1	0	0	0	7	1	3	0	0	0	0	4	1	1	3	1	0	2	1	1	0	0	0	1	0	1	0	2	1	2
o121	1	3	4	0	5	0	0	1	0	3	1	0	2	0	2	4	3	6	4	3	0	1	3	0	3	1	2	6	3	1	2	2	0	0	4	1	3	2	0	0	0	0	2	0	0	1	2	1	1	2	1	4	4	2	0	2	0	0	1	2	2	1	0	1	2	0	4	6	0	4	0	3	1	1	1	1	0	3	6	1
o122	2	0	0	6	2	0	4	2	3	1	1	6	0	0	0	6	0	2	0	4	0	4	0	5	0	5	2	2	0	0	0	5	3	1	5	4	0	0	1	1	1	1	1	6	6	0	2	1	0	0	4	0	1	4	0	0	2	0	2	0	3	3	7	1	0	0	0	2	0	0	1	0	0	0	1	0	0	2	2	1
o123	0	0	1	0	1	2	0	4	3	4	1	2	4	2	0	1	0	2	0	0	0	2	0	3	0	0	0	6	2	0	0	2	0	0	2	4	1	2	2	2	0	2	2	0	1	5	1	0	3	0	1	3	0	2	0	2	6	4	0	0	1	4	4	1	0	4	2	2	4	6	2	3	1	3	1	1	3	0	4	1
o124	3	0	1	0	4	1	0	0	0	2	1	6	0	1	0	2	2	4	1	1	1	3	2	0	1	0	2	0	2	0	0	2	0	1	5	2	2	1	3	1	0	0	4	4	3	1	2	0	1	0	1	2	0	4	2	0	4	0	0	3	0	0	4	1	2	1	3	3	3	3	5	8	0	2	3	0	4	3	3	0
o125	0	1	0	1	0	2	6	0	1	0	2	5	1	1	0	1	0	4	4	1	2	0	4	2	0	5	0	5	0	2	2	2	0	0	0	3	3	1	0	0	2	1	0	1	0	3	2	1	0	5	2	0	5	2	3	3	2	1	6	2	3	1	3	2	1	2	1	6	1	6	5	3	5	2	0	1	1	2	3	6
o126	2	2	0	6	3	1	0	2	1	1	4	5	0	0	3	1	4	2	0	1	1	1	3	2	1	1	0	1	2	1	0	1	2	0	5	0	0	0	2	0	0	1	7	1	0	0	3	0	1	0	0	0	2	2	0	2	0	0	3	0	1	0	3	2	1	0	0	7	0	3	0	2	4	3	2	2	0	5	3	3
o127	2	0	0	2	2	0	3	0	1	0	0	1	0	1	0	3	0	0	0	1	1	2	0	2	0	0	0	1	0	0	0	0	2	1	0	0	0	0	2	2	2	1	0	0	0	0	2	0	1	2	5	1	0	1	0	0	0	2	0	0	3	2	2	1	1	0	0	1	0	2	2	0	4	0	1	2	3	6	1	0
o128	0	2	3	0	2	2	2	0	0	1	2	0	1	1	1	1	0	2	0	4	2	0	1	4	0	0	0	3	2	1	0	0	1	0	2	5	0	3	4	1	1	2	2	2	1	0	0	6	0	1	0	1	2	0	3	1	0	3	6	2	1	0	3	4	1	0	0	5	1	0	2	4	5	2	4	1	4	0	0	0
o129	3	3	5	4	5	1	0	1	1	3	0	0	0	0	0	4	0	5	0	1	3	0	0	4	1	2	1	3	1	1	2	3	0	0	4	0	1	2	5	3	2	5	2	0	2	2	0	0	0	1	2	0	5	0	5	0	1	1	4	0	1	1	0	0	4	0	1	1	2	0	0	2	3	0	4	1	0	2	0	1
o130	1	1	5	0	1	0	0	4	0	2	3	3	1	1	2	2	2	2	4	0	1	5	0	2	6	0	2	3	4	0	0	0	0	1	1	0	0	2	0	4	3	0	6	0	0	1	0	1	3	3	1	0	0	0	1	3	1	1	5	1	3	2	0	0	5	1	0	4	0	1	6	3	0	1	0	0	0	0	1	3
o131	4	3	1	3	1	0	2	3	2	1	1	1	0	0	2	3	4	4	0	3	2	0	3	1	1	0	1	0	0	0	1	2	1	1	1	1	1	0	1	2	3	0	6	0	1	0	2	3	0	0	0	3	0	1	3	1	2	0	2	5	1	1	9	1	2	1	2	0	2	1	2	3	1	0	0	1	0	1	0	2
o132	1	1	6	0	0	1	1	0	1	1	0	2	1	6	2	0	4	2	1	1	0	3	3	2	4	0	0	5	0	0	0	2	0	1	3	1	1	2	1	2	0	5	0	0	0	0	2	1	0	2	1	0	0	2	1	1	0	0	1	1	2	0	3	1	0	0	0	0	5	0	5	1	3	2	1	1	4	4	4	4
o133	1	4	1	1	0	3	1	1	3	0	1	2	0	1	6	2	0	6	0	4	3	0	1	6	1	2	2	0	3	0	1	0	0	4	1	4	1	0	2	0	0	0	2	1	2	0	3	1	1	0	6	4	4	0	0	1	3	0	2	4	0	1	0	0	1	1	0	0	2	0	0	0	1	1	1	8	2	1	3	0
o134	4	3	0	2	0	0	1	4	1	1	1	2	1	0	0	1	2	0	1	0	3	0	4	1	0	1	0	0	3	1	0	3	0	0	5	3	8	1	0	1	2	0	2	0	1	0	0	3	2	1	1	4	0	1	2	1	0	1	0	0	0	1	2	1	2	3	3	1	2	1	2	2	0	3	1	0	0	1	1	0
o135	4	0	6	0	0	1	1	5	2	3	1	1	1	2	0	0	0	1	0	2	0	1	1	3	4	0	0	0	0	0	0	0	2	4	1	1	0	3	0	1	1	4	2	0	1	3	1	1	1	1	0	2	0	6	4	4	1	5	2	3	0	1	0	1	2	1	1	0	0	0	5	3	1	2	1	0	0	2	2	0
o136	0	0	5	0	2	1	5	1	0	2	4	0	0	4	0	0	1	1	1	3	4	0	0	0	0	0	1	0	2	1	0	0	4	6	4	1	0	0	4	1	3	1	0	2	1	1	1	1	0	2	2	1	0	0	0	3	1	0	2	2	1	1	4	1	0	4	4	1	1	2	3	0	1	2	7	5	3	2	2	4
o137	0	0	3	0	6	2	0	2	3	0	0	0	0	0	0	1	4	1	4	0	4	1	4	0	1	2	5	0	2	0	6	4	0	0	3	3	6	0	1	4	0	0	0	2	0	2	3	3	0	5	2	0	1	6	0	2	0	2	0	2	3	0	0	4	1	1	0	1	0	0	3	2	2	0	3	0	0	0	2	3
o138	2	2	0	1	0	0	1	2	0	8	0	3	3	2	3	0	2	2	0	1	2	1	2	0	1	0	2	0	3	0	1	0	1	4	2	1	0	2	2	1	1	1	2	3	0	1	0	1	0	3	2	0	1	0	3	0	0	0	7	0	4	0	3	1	0	2	3	1	1	0	8	1	0	2	4	0	0	4	0	0
o139	3	1	1	0	2	2	0	0	2	4	0	1	1	6	2	4	3	1	0	2	1	1	3	1	1	0	1	0	5	0	0	1	2	0	2	3	0	0	2	0	1	2	3	0	4	0	4	0	0	0	2	2	1	0	0	0	1	3	0	4	8	2	0	4	0	0	0	3	1	2	2	0	0	0	1	2	3	4	1	1
o140	0	1	0	2	4	0	1	3	3	0	1	3	0	0	6	1	0	0	4	1	6	1	1	1	0	3	0	3	1	3	1	0	2	0	10	2	1	4	0	2	2	0	1	0	1	1	0	1	2	3	3	0	2	0	1	2	2	2	5	0	4	0	3	0	0	0	0	3	0	0	1	0	0	2	4	5	3	3	0	3
o141	1	0	4	3	0	2	2	5	0	3	2	0	3	0	0	2	0	1	2	6	0	0	0	0	1	0	0	1	2	0	1	2	1	1	3	1	3	4	1	2	7	4	5	8	0	0	0	2	0	3	0	3	1	7	0	1	5	0	1	3	0	4	1	5	0	1	2	1	2	0	0	1	2	1	0	3	0	4	4	1
o142	1	0	2	2	0	0	0	1	0	1	1	2	1	0	1	3	0	6	3	1	2	4	4	0	1	5	0	0	0	5	0	2	1	3	2	0	2	0	1	0	0	0	0	0	0	4	5	8	0	2	0	6	1	0	2	0	2	1	2	4	2	3	1	0	0	3	2	0	0	2	0	4	0	1	1	1	0	0	2	0
o143	3	0	0	0	0	0	0	1	4	2	2	1	0	1	0	1	1	2	0	0	3	0	4	1	0	8	2	2	3	0	4	3	1	3	1	3	0	0	1	1	1	8	6	1	0	1	2	4	0	0	0	4	3	0	2	3	0	0	0	4	0	0	0	2	5	0	0	0	2	0	1	0	1	0	7	1	1	3	4	1
o144	0	0	2	3	1	0	0	0	1	2	1	3	3	1	2	1	1	7	1	4	3	0	3	1	0	0	0	1	1	6	6	2	1	0	0	0	0	4	0	1	1	1	4	1	1	1	0	1	1	1	1	4	0	0	1	0	0	3	1	0	3	1	2	0	0	0	1	2	0	1	4	3	0	0	1	0	0	0	1	0
o145	1	1	1	0	0	5	0	1	0	1	0	0	1	2	0	1	1	3	5	5	0	4	0	0	0	1	4	6	0	0	3	0	0	1	2	0	1	5	1	0	1	0	2	5	1	4	1	3	0	3	2	2	0	0	1	4	3	0	0	2	3	3	1	1	0	0	5	0	3	1	1	6	0	0	0	6	2	3	1	1
o146	0	0	2	0	0	0	5	0	2	1	2	0	3	2	4	2	6	0	2	6	2	3	0	4	0	0	3	5	0	1	0	2	4	0	1	1	3	4	3	3	4	2	0	0	1	0	6	1	1	1	1	0	1	4	0	1	2	3	1	3	6	2	1	0	3	0	0	0	0	0	0	3	0	0	2	0	1	1	0	4
o147	0	5	4	1	0	2	2	0	1	2	0	0	4	2	0	0	2	0	1	0	0	0	3	0	1	2	0	0	4	1	7	0	0	2	0	1	3	0	2	4	3	4	0	3	3	4	0	2	1	0	0	0	7	0	3	1	2	0	2	2	3	6	1	6	2	0	0	0	3	1	0	1	7	3	1	2	4	3	0	2
o148	0	0	3	2	1	2	0	1	1	1	5	0	1	1	1	2	0	2	3	4	2	0	3	3	2	0	3	0	3	1	2	1	0	0	5	2	1	4	1	1	1	0	4	1	1	1	5	2	1	1	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	1	3	1	1	2	0	3	2	4	3	0	0	3	0
o149	1	1	1	0	1	2	0	2	2	0	0	2	0	1	3	1	1	1	0	1	0	1	3	0	1	0	1	0	2	3	0	1	1	3	1	0	0	4	0	4	0	0	1	0	2	5	2	0	2	0	0	1	0	2	4	0	2	0	3	4	1	2	3	0	0	1	2	0	3	0	0	5	4	4	0	1	0	0	2	0
o150	1	1	1	2	1	3	0	2	4	4	0	4	0	2	1	0	1	1	0	0	1	1	0	3	0	7	1	2	2	3	1	3	0	0	5	0	3	4	2	2	1	0	2	0	4	4	0	2	5	6	3	0	1	0	1	7	0	0	4	1	2	4	0	1	1	1	4	0	0	0	2	2	0	0	2	1	0	0	2	0
o151	1	3	5	0	2	2	1	3	0	4	0	0	0	1	1	2	2	0	1	1	0	3	4	0	0	4	3	0	1	0	0	3	2	0	2	0	0	2	1	1	0	4	4	7	0	0	6	0	0	2	6	2	3	2	1	0	2	1	3	1	0	4	0	1	1	0	1	2	1	1	4	1	0	1	3	4	0	2	2	1
o152	0	1	0	8	2	2	5	2	0	0	2	3	0	4	0	5	0	4	3	4	2	1	0	0	0	1	0	1	1	1	1	2	4	5	4	1	0	1	1	0	0	2	0	1	0	1	1	3	0	2	0	4	1	2	1	0	0	1	4	0	1	2	1	0	5	7	0	1	1	2	0	5	5	2	4	1	4	0	6	6
o153	0	1	0	3	0	2	0	0	1	7	2	5	4	1	0	0	3	1	6	1	3	0	1	1	0	3	0	0	0	4	3	1	0	0	0	1	6	0	0	2	0	0	1	5	4	1	0	1	0	2	2	0	0	1	1	1	0	2	0	0	2	2	1	2	2	6	0	0	2	4	2	0	3	0	1	5	1	1	0	0
o154	1	7	1	0	0	0	4	1	0	0	1	5	3	0	0	0	2	1	4	1	1	3	1	0	0	0	2	2	0	0	0	0	0	0	1	0	2	1	1	0	0	1	2	1	5	0	1	2	1	0	2	1	1	3	0	4	1	1	1	0	0	0	0	1	0	1	0	2	4	0	3	0	2	3	2	2	0	6	0	1
o155	2	1	4	3	0	1	1	0	1	0	2	3	0	1	7	1	1	2	1	2	2	1	0	2	2	2	0	2	2	5	0	2	1	1	4	0	3	2	0	2	0	4	0	5	0	3	1	3	1	2	0	3	0	0	1	2	2	2	3	0	1	0	1	0	0	0	2	3	2	1	1	5	2	4	0	0	0	3	4	1
o156	5	1	0	0	4	2	0	7	1	2	0	0	1	7	2	2	2	1	0	1	2	2	0	1	1	0	0	1	0	4	3	1	4	4	0	2	3	0	0	0	1	1	0	0	1	1	1	2	1	3	0	0	0	1	0	0	2	2	0	0	0	4	2	3	3	3	0	1	1	0	0	3	5	0	1	1	0	0	4	0
o157	0	2	1	2	1	0	3	0	0	3	3	0	0	0	4	0	1	1	2	1	5	1	0	0	1	1	2	0	1	0	0	1	2	1	5	1	0	2	4	4	1	1	0	0	6	0	0	2	1	2	5	0	0	2	3	4	5	6	2	0	0	2	3	0	0	5	1	1	1	1	0	2	5	2	1	4	4	5	0	0
o158	1	0	1	1	1	2	1	0	3	2	4	0	2	2	4	1	4	2	0	2	0	1	0	0	0	4	1	1	0	0	2	2	3	1	1	2	1	7	0	3	4	1	3	3	0	0	1	2	1	0	4	3	0	3	1	0	4	3	2	3	2	0	0	1	2	0	1	2	6	0	1	7	0	0	2	1	0	0	0	4
o159	0	2	4	3	1	1	4	2	1	1	0	0	1	2	1	1	0	1	5	0	2	1	0	3	2	0	2	0	0	1	0	0	1	0	0	2	5	0	1	1	2	1	2	1	4	1	3	2	1	0	0	0	3	0	1	0	0	2	1	2	1	2	3	3	1	1	0	2	0	1	0	1	4	1	0	2	0	1	1	1
o160	0	0	0	4	2	1	6	0	0	4	0	1	0	2	0	0	2	3	0	1	0	1	2	6	2	0	2	6	4	0	1	3	1	1	0	0	0	1	1	1	2	0	2	2	4	0	0	4	5	0	0	0	2	0	1	0	3	0	2	0	5	5	1	0	0	0	0	2	2	4	8	1	4	5	1	1	0	2	3	1
o161	3	3	5	0	2	5	1	0	0	4	1	0	2	0	0	0	0	2	0	2	2	1	3	2	1	0	2	0	3	0	1	1	1	3	1	0	0	2	0	7	1	1	0	1	6	2	1	0	0	5	1	2	0	1	4	1	2	2	0	0	0	1	1	5	1	1	0	0	2	4	1	0	3	3	2	1	0	3	0	4
o162	2	4	3	1	3	3	2	0	1	1	4	2	1	2	2	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	1	1	0	0	0	0	5	0	1	4	4	1	2	1	1	0	2	0	0	0	0	1	1	0	2	6	3	0	0	1	0	1	0	2	2	2	0	2	4	1	3	1	0	0	0	1
o163	3	2	1	1	3	2	1	1	1	0	0	1	6	0	2	2	0	3	0	2	0	4	1	1	0	1	0	0	0	0	0	1	2	0	1	3	6	1	2	0	0	3	2	1	7	1	0	1	2	2	2	5	3	0	1	0	0	1	0	0	0	4	0	1	1	1	3	0	3	0	0	3	9	3	3	0	0	1	6	2
o164	0	1	0	1	1	1	1	7	5	0	1	0	2	5	0	8	0	2	0	2	0	1	3	1	1	4	1	0	1	0	1	0	1	2	2	0	1	2	0	4	1	2	1	0	0	0	4	4	2	1	1	1	2	1	7	2	0	2	7	0	1	2	1	0	2	0	2	1	0	1	0	0	0	1	4	0	3	1	1	0
o165	1	3	1	1	4	1	0	6	5	0	3	3	0	1	0	0	1	2	5	1	3	2	0	5	0	2	0	3	2	2	2	0	2	5	0	6	0	1	0	0	2	0	3	0	1	0	2	2	4	2	0	5	0	3	4	0	2	3	1	2	0	7	1	2	1	1	3	3	1	3	2	4	4	0	5	2	0	3	1	1
