# Constructed from biom file
#OTU ID	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79
o62	-3	-10	-10	-9	-10	-4	5	0	-1	-4	5	-10	-3	4	-4	2	-3	4	-10	-10	2	-10	1	4	-10	-9	-3	-4	-9	-9	-4	4	-10	-4	-10	2	0	-10	4	-4	0	2	0	4	-10	1	0	-1	-10	0	7	-10	0	-10	1	-9	-4	0	-3	-3	-3	-9	-4	-10	-3	-10	-1	-3	-3	-9	-10	0	-9	-4	-1	0	-1	-3	-4	2
o63	-9	0	1	-9	3	-4	-4	-3	2	-10	-4	5	-10	4	-10	2	4	-4	-4	4	-10	-1	-1	-10	-10	-3	-3	3	-9	-3	-10	2	-10	-10	-10	-3	5	4	-10	-10	4	-10	-3	2	-1	-4	4	-10	0	6	-3	1	-10	-10	-1	-9	4	-4	-9	-3	-9	-3	-4	6	4	-4	7	-1	3	-9	-10	5	-9	0	-9	-10	-3	0	4	-10
o64	-3	-10	-4	-3	-1	1	-4	-9	-4	-4	1	3	-3	2	-4	3	-3	-10	-4	-10	-10	-10	2	0	-4	7	5	-10	-9	2	-4	1	-10	-10	3	4	-9	-1	1	-10	-10	1	1	-3	-10	-10	4	-10	-4	1	-9	-10	-10	-4	-10	-9	-10	-4	-9	-10	-9	2	-10	-4	-1	-4	0	-10	0	1	-4	-10	-9	0	-9	-10	-3	-3	-4	-10
o65	0	-4	2	-9	0	-10	-4	-9	3	-10	2	-10	-10	-4	-10	-9	-9	-4	3	-4	-4	-10	-10	-4	-10	-9	3	3	0	-3	6	-10	2	-10	2	-3	-3	-3	-10	-10	-4	-10	-10	-9	6	4	2	-10	-10	1	-9	-10	-4	0	2	3	-1	0	-9	3	6	-9	-10	-4	4	-4	0	-10	2	2	-10	4	-9	-10	-1	1	3	1	-10	-10
o66	0	-10	-4	-3	-4	-10	1	3	-4	-10	1	-1	-10	0	1	1	3	-10	2	1	-10	-4	-1	-10	-10	3	-10	0	1	-3	-4	3	-10	-1	6	2	-3	-3	-1	4	-10	0	3	-9	4	-10	-10	-4	-1	1	-9	-1	-4	-1	-4	-9	5	-10	-9	5	6	-9	0	4	-3	-10	-3	2	-10	-3	-4	-1	-9	-10	4	3	-9	-9	4	-10
o67	-9	-10	-4	-3	-1	1	-10	-3	0	-10	-1	-10	-1	-10	1	-3	-1	1	-4	-1	5	2	7	-10	-10	0	-10	-10	1	-9	-4	4	-3	-10	1	-1	-3	-10	-10	1	-10	4	2	-9	4	2	-10	-10	2	-10	0	-10	6	-10	-10	-3	4	4	-3	-1	-9	-3	-10	-10	-3	-10	-10	-3	2	0	-4	4	-9	-10	3	-4	4	-3	-4	1
o68	0	0	-10	4	-4	5	-10	0	2	3	5	-4	4	-4	-10	2	0	-10	-10	-4	-1	-4	-4	-4	-10	-9	4	-10	3	-9	-4	-10	-3	-10	-4	-10	-9	2	1	3	-10	-10	-10	-9	-4	-1	3	-10	1	0	-9	-10	0	1	2	-9	-10	3	-3	5	0	-1	1	5	-9	-10	3	-10	-3	0	-10	-10	5	-10	-9	-4	-3	2	2	4
o69	4	-10	-10	0	3	5	-10	-9	-10	5	-10	-1	-3	-10	4	2	-3	1	2	5	0	3	-4	-4	-10	-3	4	-4	-9	4	-1	-4	-3	-1	-10	-10	3	-3	-10	4	-1	-10	5	4	-1	-10	3	0	-10	-10	-9	0	-4	-10	4	-3	4	-4	-9	1	0	1	-1	1	-9	4	0	-10	-10	-9	-1	-10	-9	0	-9	-4	0	-3	-1	-10
o70	-3	-4	2	-9	2	2	0	4	-1	-4	-10	1	4	5	-10	-9	-9	-1	2	-10	1	-10	-1	-10	-10	-9	2	-10	-9	-1	2	-10	-10	3	-1	-3	-9	1	-10	0	3	-10	-10	-9	-4	0	1	4	-10	4	2	-10	1	-1	-10	-3	-10	1	-3	4	-3	-9	-10	-4	-9	-10	-3	1	1	5	-4	-10	4	-10	5	-10	-9	-3	-10	2
o71	-9	-4	3	-9	2	-10	-1	-9	-10	2	4	2	-3	-10	-10	-9	-9	-4	-10	6	-4	1	4	-10	1	-9	4	-4	0	-9	5	5	-3	5	-4	-3	-9	-3	1	5	5	-10	2	-9	-10	-10	-10	-10	-4	-10	-3	-10	-4	-4	0	2	-4	1	1	-3	-3	1	-10	0	-3	-4	-10	-10	-3	-9	2	-10	3	3	3	-10	-9	6	3	-4
o72	-9	-1	-1	-3	-4	-4	4	0	2	-4	1	-10	0	1	2	-1	3	-4	3	-10	-10	-10	-4	-10	4	-9	-3	4	-9	-1	-10	0	-1	4	-10	3	-1	0	4	-1	-10	3	-10	-1	-4	-4	0	-10	-10	-10	-1	-4	-10	-4	-4	-9	-1	-10	-9	0	-9	-3	3	-4	5	-4	-1	-3	-10	5	0	-10	-9	-10	0	0	4	-3	3	-4
o73	-9	5	-10	3	-10	-10	4	4	0	5	-10	-1	-10	5	3	0	-9	-1	-10	-4	0	-10	4	-10	0	-9	-3	-4	1	-1	1	1	-3	-10	-4	0	-1	-1	-10	0	6	-10	-10	-9	4	-10	-4	0	-1	-10	-3	-10	-4	-10	-10	0	-1	-1	-1	-3	0	-9	5	-10	-9	0	2	-1	-10	-9	-4	3	4	-10	-3	3	-3	-1	-10	-10
o74	4	-10	-10	-9	-10	3	-4	-3	-4	-10	-4	-10	2	-10	6	-9	-3	5	1	4	0	-10	-4	4	-1	-3	1	-4	3	-3	0	-4	-10	1	-10	-3	-9	-10	5	5	-10	2	-10	-3	0	-10	-10	5	-4	-4	-9	-4	3	-10	-10	-9	0	-10	-1	-10	-9	-9	-4	-10	-9	-4	-1	-1	-10	2	-4	1	0	-4	-9	-4	-9	-1	-4	-10
o75	-3	-10	-4	-9	-1	3	-10	-9	-10	-4	-4	-10	0	-10	5	-3	-9	-10	-4	-10	-10	-10	-4	-4	-10	4	-10	-10	0	-3	4	-4	5	-10	-10	-10	1	0	-10	-10	-1	0	-3	-9	-1	1	-10	-4	-10	-4	-3	1	-1	-4	-10	-9	1	-10	-1	-10	-9	-9	3	-4	-9	-4	-10	-10	-3	-1	-10	-4	-9	3	-9	-10	5	6	-4	-10
o76	0	5	-1	-1	-10	4	-4	-3	-1	1	1	-10	-3	5	-1	-9	-1	3	5	2	-10	4	-1	-4	1	1	6	-4	-9	-3	-10	-10	0	-10	-1	-10	-9	-10	5	-10	-1	-10	-10	-9	-10	-1	-10	4	-4	-4	4	-4	-10	1	-4	0	-10	1	-9	2	-3	-3	-4	-10	-9	-1	4	3	-10	-3	5	-10	5	-10	4	-4	-1	-9	-4	-10
o77	3	-10	1	1	-10	-4	1	0	-4	0	-10	-10	-10	-10	5	-9	-9	-4	0	-4	-1	-10	2	-10	7	-9	-10	0	-3	4	1	5	-10	-4	-4	0	4	-10	-4	-10	-4	-1	-3	-3	-1	-4	-4	-10	-4	-10	-3	-4	1	3	-10	-3	1	-4	-9	-10	-9	7	-4	-10	-3	-10	-10	-10	-10	-9	-1	-10	-9	-4	5	-1	-3	0	-4	-10
o78	0	2	1	6	-10	0	-10	-9	-4	-10	6	-10	-3	-1	-4	-3	-3	2	-1	-1	-10	-4	4	-10	2	-3	2	-10	-3	-1	-10	1	-10	-10	-1	6	-3	-10	0	-4	-10	-3	-3	-9	3	-4	-10	-10	3	1	0	0	-1	1	-4	3	-10	4	4	-3	-9	5	3	0	-9	-1	1	0	-3	-9	-4	2	-3	1	3	0	-9	-1	0	-1
o79	-9	-10	-4	-3	-10	-4	-10	-9	-10	0	2	-4	-10	-10	4	-9	-9	-4	5	3	-10	-4	-10	-10	-1	-3	-10	-10	-9	2	-4	1	1	6	2	3	0	3	-1	-10	-10	-3	-10	-3	1	-1	-4	5	-10	0	-3	-4	0	-10	-10	-9	-10	6	-9	-10	2	-9	4	-10	-9	1	-3	-1	0	-9	-4	5	-3	-4	-9	-10	-9	-3	-10	5
o80	-9	4	-10	4	-1	-10	-10	0	-10	-10	-10	-4	-3	-10	0	-3	-9	-4	-4	-10	1	5	-10	3	1	0	2	-10	5	-9	-10	-10	-10	-4	-10	-1	-3	-3	5	-1	-4	0	4	1	-4	-10	-4	-10	-4	-10	-9	-10	-1	0	4	-9	-4	-10	-9	2	-9	-1	1	-4	5	2	4	-1	-1	-3	-4	-4	4	-10	1	-1	-1	-3	-10	-10
o81	0	-10	-10	-9	-10	0	-10	-9	-1	-1	4	-1	-10	5	3	0	4	-10	-10	1	1	1	2	-4	3	-9	1	-4	-3	0	-10	-10	5	-10	-10	-10	5	1	-4	-4	-10	-10	4	-9	4	-4	2	5	-10	-4	4	-4	-10	-1	1	-9	2	-4	0	2	2	1	-4	-10	-3	-10	-3	-3	2	-3	-10	-10	-3	-10	1	-10	-3	-3	-4	-4
o82	-9	-10	5	3	-1	-4	4	0	-1	-1	-1	-10	-10	3	5	-3	-3	0	-1	2	3	-1	-1	4	6	-9	-3	-10	-9	-3	1	-10	2	4	-10	-10	-9	-10	1	3	-10	-3	-3	-3	0	-10	5	1	-10	-1	0	-10	-4	-10	-10	-9	2	-10	-9	-3	-3	1	-4	-4	3	3	3	2	-3	-1	-4	5	-9	0	-1	-10	-9	-9	1	-1
o83	-3	-4	-4	0	-4	7	-10	-9	6	-10	1	0	0	1	-10	5	-3	-10	0	-10	5	0	-10	-1	-10	0	-10	2	2	-9	-4	-10	3	5	0	1	-3	5	3	4	1	-10	-3	-1	-10	-1	-4	-4	-1	-10	-9	-1	4	-10	-10	-9	-10	3	-3	-3	-3	-9	3	3	-3	-4	-1	-1	-3	6	2	2	-3	-4	-9	-4	-9	-9	4	1
o84	-9	2	-10	-3	-10	4	-4	5	6	-4	-10	-4	-10	-10	2	2	-3	-10	1	1	3	-10	-10	-10	4	6	2	-10	1	3	-10	-10	-3	-4	0	-3	-3	-10	-10	-1	-4	-1	2	-9	-10	1	-4	-10	-4	-10	0	1	-4	1	-1	-3	-4	4	-9	-3	-3	-3	-10	-10	-1	2	-1	-10	0	-9	2	1	-1	-1	-9	-10	-9	-9	5	1
o85	-9	4	-10	-9	3	-4	-10	-9	-10	0	-4	-10	-1	0	-10	-9	2	-4	3	-4	5	-4	0	5	-10	-9	-1	-10	3	-9	-10	5	-3	-10	5	-3	1	4	-10	-10	-4	-3	-10	-9	-4	-4	1	7	3	2	5	-10	-10	-10	1	-3	5	-10	4	-10	0	-9	-10	0	-3	-10	-1	-10	-3	-3	-10	6	-3	-10	-3	0	6	-9	-10	-4
o86	-3	1	3	-9	-4	1	-10	-9	4	-10	-4	3	1	1	-4	3	-9	1	2	-4	4	-1	-1	3	1	-3	-10	-10	-3	-9	-10	-10	2	-10	-10	-3	-3	2	-1	0	2	3	-10	0	-1	4	0	-4	-10	-1	-9	-10	6	-10	-1	4	0	-10	4	-10	3	1	-10	0	0	-1	-3	0	-10	-3	-10	1	-9	4	4	-10	1	-1	3	-10
o87	-9	-10	-10	4	-10	-1	-1	-3	2	5	-4	-4	1	-4	-1	-9	-9	-4	-10	-10	-4	-4	-10	-10	5	-9	-10	-10	-3	-3	4	-10	-3	4	2	5	4	-1	-1	-1	1	-10	-10	1	-10	4	-10	-4	2	-10	-9	-10	5	-1	3	3	2	-4	2	-3	-9	-9	-10	6	-3	3	4	-3	5	-3	-10	-4	-9	-10	-9	-4	0	-3	-1	-1
o88	-9	-1	-10	-9	-10	-1	-10	-3	-10	2	-10	3	2	-10	1	-1	-3	-4	-10	-4	-10	3	0	-4	5	-9	-3	1	0	0	-10	5	-10	3	0	-10	-9	1	2	2	-10	3	-1	-1	-4	-10	-4	-4	-10	4	-3	-1	5	-10	-10	5	5	-4	6	-10	2	-9	-10	-10	-9	-10	-10	-3	3	6	-10	-10	-3	-4	-1	-4	-9	-9	-10	0
o89	0	-4	-1	1	5	-10	-10	-3	3	-10	-4	-1	2	-1	-10	-9	-3	-4	-10	3	-4	1	-4	-4	4	4	6	3	0	0	-10	-4	5	-10	3	-3	3	1	-4	-4	1	-10	-10	-1	-10	-10	-10	-10	-4	-1	-1	1	-1	-1	-4	-3	-10	5	-3	-1	6	3	3	3	-1	-10	-3	-10	-10	-3	-4	4	-1	-4	1	-10	-9	-9	-1	-4
o90	-9	2	-10	-1	-10	-4	2	-9	-1	1	2	-10	-3	0	1	-9	-9	0	-10	-10	-1	-10	4	-4	-4	-3	-10	-4	0	-3	-4	-10	0	-10	-10	-10	-9	-10	-4	6	-10	4	-3	-9	-10	6	-4	4	-4	-10	0	0	0	-10	4	-3	-4	-10	1	4	2	-1	2	-10	-3	3	-10	-1	-3	-9	0	-10	3	-10	-9	-10	-1	1	2	-10
o91	5	-4	1	0	-10	-10	2	-3	-10	-10	-1	-4	2	2	-10	-3	-3	3	-10	-10	-10	-4	-1	0	4	-9	-10	1	-9	2	5	-10	-3	5	3	-3	0	2	1	-4	4	-10	-10	-3	0	-4	3	1	-10	-10	-9	-10	-4	-4	1	7	-10	0	-3	4	-9	-1	-4	2	-3	-10	0	5	4	0	-4	0	-9	-1	-3	-10	-1	-9	0	-10
o92	-3	-10	5	-9	-4	-4	-10	1	-10	-4	-4	-4	-1	-10	5	-9	-3	-4	-10	-10	6	3	0	-10	-10	5	5	-4	-9	-3	-4	-4	3	-4	-10	-10	-1	-3	0	5	0	0	0	-3	-10	-10	1	-4	-10	-4	5	2	-4	-10	-4	-3	-10	-4	2	-10	1	-9	3	-10	-9	-10	3	-10	-10	0	-10	3	-3	-10	-9	0	-3	-1	5	1
o93	-3	-10	-10	-1	3	-4	-4	-9	2	3	-10	-10	-3	1	4	-9	-3	3	-10	-1	1	-4	-10	4	-1	0	-10	-1	-3	-9	-4	-10	5	1	2	4	-9	4	-10	0	-10	-10	-10	-9	0	1	-4	-10	2	5	5	-10	-1	6	-1	0	-10	-10	-9	-3	3	-9	-1	2	-3	-4	-10	3	2	-1	-4	-4	-3	-10	1	-10	-9	-9	-10	-10
o94	-3	-10	4	-1	-10	0	-10	-9	-10	-10	-10	-4	-10	-10	1	-3	-9	-10	-10	-10	-10	-10	-1	-10	-1	-3	2	6	5	-9	-10	-1	-3	3	-4	1	-3	-1	-10	-10	-4	-10	-10	3	2	-10	-10	-10	5	-10	-3	2	-4	5	-10	-3	3	2	2	4	-3	-9	-1	-1	-3	-4	-10	-10	-3	0	-10	0	-3	-4	-9	-10	-1	-9	4	-10
o95	-3	-10	2	-3	-10	-10	1	2	-1	-10	-10	-4	0	4	5	-9	0	-4	-10	2	3	-4	-10	-4	-10	-3	-10	-10	0	-9	-10	6	-3	-1	-10	-1	-1	-10	-10	-10	-10	-10	2	-9	-10	1	3	5	0	3	0	5	0	0	4	0	0	-4	-3	3	-9	2	1	-4	-1	1	-1	-10	-10	4	-10	5	-3	1	-9	2	3	3	5	-10
o96	-9	-10	5	-9	3	4	-10	-9	-4	5	-4	-10	0	-4	6	3	-3	-10	-4	-4	-1	-1	-10	1	3	-3	-1	4	-9	3	-10	4	-10	-10	-1	-10	-9	2	0	-4	-10	-10	2	-1	-10	-10	-4	1	-4	-10	-9	-10	-10	3	-10	-3	5	-1	-9	-3	-3	4	-10	-1	-3	-4	-3	-3	-1	6	-1	1	-9	-10	-9	-4	-9	-3	5	-4
o97	2	-10	-10	-3	-1	3	-10	0	-10	-4	2	-4	2	-4	-4	0	-3	-4	6	-4	3	5	-10	-4	-10	0	-1	-10	-9	-9	5	-4	3	-10	1	4	4	-1	-10	2	-10	-3	-3	-3	1	4	-10	4	-4	2	-3	-10	7	-10	0	5	-1	-4	-3	0	-9	-9	1	-4	0	5	-3	5	-10	-9	-10	0	-9	-10	-3	-10	-9	-3	-4	0
o98	-9	-4	-10	-1	3	-1	-10	2	-1	-10	-4	-4	3	-10	1	-1	-9	-1	-4	-10	-4	1	0	-1	-10	2	-10	-4	-3	2	2	2	-3	-4	5	-3	-9	-10	0	0	0	-1	-3	-9	0	-10	5	-4	5	0	-9	-10	-10	-10	-4	0	-10	-10	3	-10	4	3	-1	-10	1	-10	-10	-3	-3	-1	0	-10	4	-4	5	-10	-9	-1	-1	0
o99	5	-10	1	3	-10	3	-4	5	-1	-10	-10	-1	4	2	-4	2	-9	3	-4	3	0	-1	-1	-4	-4	3	-10	-10	-9	-1	2	3	2	4	-10	-10	0	-10	-10	-4	5	4	-10	2	0	-4	-4	1	1	-4	7	-10	-4	-4	-10	0	-4	-4	-9	0	2	-9	-1	1	-3	4	-10	-3	-3	-9	-1	-4	-9	-10	-3	-4	-9	3	2	-10
o100	3	-10	3	-9	-10	-4	-4	-9	0	-4	-4	-4	0	-10	2	-9	0	0	1	6	-10	-10	-1	-10	6	-9	-10	0	-9	-3	-4	-10	5	-10	-10	2	6	4	-10	-10	-4	-3	-10	-3	-10	0	-4	-4	4	-10	-9	-10	-4	-10	6	-3	1	4	-9	-10	-3	-9	3	-10	3	4	-10	-1	-10	-3	5	2	-3	5	-9	-10	1	-3	-4	-4
o101	-9	1	1	5	-1	-1	-10	-3	-4	-10	1	-10	4	-4	4	2	-9	-10	-10	-4	-4	-10	-4	2	5	0	-3	-10	-9	-9	-10	-10	-3	-10	-4	-3	-9	-10	-4	-10	-4	-3	-1	4	-10	-10	1	-10	2	5	-9	-10	-1	-4	0	-9	2	4	-3	4	5	5	5	2	-1	-4	-10	-10	-3	-3	1	-10	-1	-1	4	-10	1	1	3	-1
o102	-9	-10	-1	-1	-10	-4	-4	-3	-10	-10	-1	-10	-10	-4	-10	5	4	-10	4	-4	-1	1	2	1	-10	0	3	5	-9	3	-10	1	-3	2	3	-3	2	-3	-10	1	-4	-1	-10	6	-10	-4	-10	-1	-4	-10	1	-10	-4	-1	-10	-3	-10	0	4	4	-9	-9	-4	-10	-3	-10	2	5	3	1	3	-10	-1	-10	-3	-10	1	4	-4	-10
o103	3	0	0	-9	-10	-4	3	-3	-10	-10	-1	-10	-10	4	3	-9	-9	-1	3	-10	-10	-10	-1	-4	1	-3	-10	-10	-3	-3	-4	-10	-1	-10	-10	-10	-9	0	-4	-10	-10	6	-1	-9	-10	-4	0	-10	-10	-1	2	-10	4	-1	-10	3	-10	6	-1	0	1	-1	0	-10	5	-4	-3	0	6	4	-4	-4	4	-10	-9	-10	-9	-9	-10	1
o104	2	0	-4	-9	1	-4	3	1	-4	-10	4	7	-3	-10	5	-9	-9	-4	4	-4	-10	0	0	-10	5	0	-10	-10	-9	-9	-1	-10	-10	3	-10	2	-9	-3	-1	-10	-10	6	-10	-9	-10	-10	-10	-4	1	-10	3	1	1	-4	-4	3	-10	0	2	3	-3	-3	5	-1	-9	-10	-10	2	-1	-9	-10	-4	-9	-10	-9	3	-3	-9	6	-4
o105	-3	3	-1	2	0	-4	7	-3	0	3	4	-4	1	1	-4	-3	-3	-10	2	-10	-10	5	-4	-4	-4	4	-10	-10	0	-9	-4	-4	-10	-10	-10	-10	-3	-3	-4	-1	-4	5	-10	-9	3	1	-1	-10	0	-10	-9	-4	-1	0	-10	-9	-10	-10	-9	-3	-9	-9	1	-4	5	-10	-3	-3	2	-1	-10	-10	0	-10	0	-10	0	0	-10	-10
o106	-3	-1	-10	-9	-10	-10	-4	-9	3	-1	-1	-4	-3	-4	-4	3	-9	2	1	-4	-4	2	-10	1	-1	-9	-1	-4	-3	4	-10	-10	2	4	-10	-10	-3	0	-10	0	1	4	-10	-1	-10	-4	0	4	-10	4	-9	3	-1	-1	-4	0	-10	-10	-9	-10	0	1	-10	-10	-9	6	2	-3	-10	1	-4	-10	-9	-10	-9	-10	2	-9	-10	-4
o107	-3	2	1	5	-10	-4	0	-9	3	-4	-1	4	-10	-4	-4	-9	4	-1	-4	-10	-1	-1	1	-10	0	-3	4	-4	-3	-3	-10	-4	-10	-4	-1	5	-1	-1	0	3	-4	-10	-3	-9	-4	5	1	5	-10	-10	-9	2	0	-4	-1	-3	3	4	-9	2	-9	-1	-10	-1	2	3	5	-10	-3	1	-4	2	0	-1	-3	-10	-1	-9	-10	0
o108	0	-10	3	-3	-4	-4	4	-3	-4	-4	-1	3	4	-4	0	-9	1	3	-4	-4	2	1	-4	-4	-1	-3	-3	3	0	-9	-4	-10	1	4	-10	-1	-3	-1	-10	-1	-4	5	-10	1	-4	-10	3	-10	3	1	-1	4	3	-10	-10	-9	3	-10	4	3	-3	-9	-10	-10	5	1	-3	-10	-1	-1	2	2	-3	-4	3	-10	-3	3	-4	5
o109	-3	-10	-10	-9	-10	-10	-10	3	-10	0	3	-10	-10	-10	-4	-9	-1	3	-10	-10	-10	-10	1	2	-10	-9	-10	-4	-9	-9	-4	1	-3	5	1	1	-9	4	-1	-10	3	-10	-3	-9	4	6	-10	5	-10	-10	-9	3	0	-10	6	-9	1	5	2	-3	3	-9	-4	-4	1	5	-3	2	3	-3	-4	-10	-9	3	-9	1	-3	-3	-10	-4
o110	0	-10	1	-9	3	-10	-1	-3	-1	-10	-4	-10	1	-1	-10	-3	-9	-10	4	-4	-4	5	0	-4	-10	-9	0	-10	-9	-9	1	-10	1	-10	3	1	1	-10	-1	1	-1	7	-10	0	1	-4	1	1	0	3	-9	1	-1	-4	-10	0	0	-10	-9	-10	-9	5	-10	-10	-9	-10	-10	-3	-10	-3	2	3	-3	5	5	3	0	-3	-4	-10
o111	-9	3	-1	-3	2	-10	-4	-9	-10	-1	-4	0	-1	-4	-1	-9	-3	-10	-4	3	-10	-10	-4	2	-10	1	-10	-10	-9	3	-10	-4	5	-1	5	-10	-9	-10	-4	-10	-4	-10	2	-9	-4	-10	4	-10	-10	6	-3	1	1	-10	-10	-9	-4	-1	0	-1	-3	-1	-10	2	-3	-4	-3	-10	-10	-9	7	-4	-9	-1	-9	-4	-3	-9	1	1
o112	-9	-4	-10	3	5	-4	-10	0	-4	-10	-10	2	-10	-10	-10	-1	-1	3	-10	2	4	-10	-10	7	-4	3	0	0	-9	2	6	5	-10	-1	-4	4	-3	3	1	-4	-10	6	-10	4	5	4	-10	0	-4	-10	0	1	5	-10	-10	0	1	-4	4	4	-3	-3	-10	1	0	-10	-3	2	-3	-9	-10	-4	-9	-10	-9	-1	2	-1	-4	-10
o113	-9	7	-4	-3	-1	-10	-4	-3	0	-4	-4	-10	-10	1	-10	-9	-3	-4	-10	-10	-10	-4	-10	-1	-1	0	-10	-4	-9	4	-10	-1	-10	-10	-10	-10	5	-1	-4	-4	6	-3	0	-9	-10	1	-4	1	1	1	-3	-10	-10	4	-10	-9	-10	-1	-9	-3	0	0	3	3	-9	-1	-3	-10	-10	-3	-10	-10	-9	2	-1	3	6	-9	-4	-10
o114	2	3	1	-9	6	6	-4	3	-10	3	6	-1	4	-10	1	2	5	-10	3	-4	-4	-10	-4	-4	-4	4	1	-4	-3	0	-10	-10	0	0	1	2	2	-3	-10	6	-10	-10	4	0	-4	-10	-10	-10	-4	-1	-3	-10	4	-4	2	-3	1	-10	-9	-10	5	-9	-4	-10	-1	0	-10	-10	-10	-3	1	-10	-9	-4	-9	-10	-9	5	-4	-4
o115	3	-10	-10	6	-4	-4	-4	-3	2	-1	-4	-10	-10	1	-10	0	-3	-10	-10	-10	4	-1	-10	1	3	-9	-10	-10	-9	-9	0	1	4	6	-4	-1	-3	-3	4	0	1	-3	2	-3	-1	4	-10	-4	3	-4	-9	-10	0	-10	-10	-3	-10	-1	1	0	0	-3	0	-10	-3	-10	2	6	-3	5	0	4	-3	5	4	0	-1	0	-1	0
o116	-3	-10	-10	-9	-10	-4	2	-9	-4	-4	-4	-10	2	-1	-4	-9	-9	-4	-1	-4	-10	-10	-4	-10	4	0	3	3	-3	1	1	-10	3	4	-10	-10	5	0	-10	4	-4	-10	-3	-3	0	-10	4	-4	-10	-1	-3	1	-4	-1	-10	-9	5	4	-3	5	3	-3	-4	5	-9	-4	-3	2	5	-9	-4	-10	-3	-4	-9	-10	-9	5	-4	-10
o117	-9	-4	-4	-1	0	-4	1	-3	-10	-10	1	-10	5	-10	-1	6	-9	-1	0	-4	-4	-10	-10	-10	-10	-9	5	-10	-9	-9	2	-10	-3	1	-10	-10	-1	0	-4	-10	-1	-10	-1	1	1	4	3	-4	4	-4	-9	4	-4	-10	1	-9	6	-10	-3	-10	-9	5	1	-10	-9	-4	-10	-3	-10	-3	-10	-4	-3	-4	-9	-4	-9	4	-1	-10
o118	0	0	3	1	-1	-10	-10	1	-10	0	-1	-10	4	-10	3	-9	-3	2	-4	-10	4	-1	-10	0	3	-9	-3	-1	0	5	-10	-4	3	-4	-10	-10	6	-3	-10	-4	-4	-3	-10	-3	0	-1	0	-1	-10	1	-9	-10	-1	-10	6	-9	5	3	-3	-10	0	-9	-10	-4	-3	3	-10	0	-3	3	5	2	-1	-1	-1	-10	-3	3	-10	0
o119	4	5	-10	-3	-4	-10	-10	-9	0	1	1	-10	-3	-10	-10	-3	0	-1	-4	-4	2	-10	-10	-4	-10	-3	-3	-10	-9	-9	4	-10	6	1	4	-10	-3	-10	-10	-10	-10	4	-1	-9	-4	4	-10	-10	-10	-10	-1	-10	3	5	3	-9	-10	7	-9	-3	-9	-9	-10	-4	-3	6	2	-10	-3	-9	-10	-1	-3	2	0	-10	-9	-9	0	0
o120	-9	6	-10	1	-4	-10	0	-9	-10	-10	-10	-10	-1	1	-10	-9	5	-1	0	0	2	-10	-4	-10	0	-9	-10	4	-9	-3	-4	-10	0	3	-1	-1	-3	-10	-4	0	-10	-10	2	-9	-1	-10	0	1	1	3	-3	-10	-10	-10	6	-3	1	-10	-9	-10	-9	3	-4	-4	2	-1	-10	-1	-3	-3	-10	-10	-9	-4	-9	-4	-9	-1	-1	0
o121	-3	2	4	-9	4	-10	-10	-3	-10	1	-4	-10	1	-10	-1	3	2	5	4	2	-10	-4	1	-10	2	-3	0	5	2	-3	0	0	-10	-10	4	-3	2	-1	-10	-10	-10	-10	-1	-9	-10	-1	0	-4	-4	-1	-3	3	4	0	-10	1	-10	-10	-3	0	0	-3	-10	-4	-1	-10	4	5	-10	4	-10	1	-3	-4	-3	-4	-9	3	5	-4
o122	0	-10	-10	5	-1	-10	4	0	2	-4	-1	5	-10	-10	-10	5	-9	1	-10	4	-10	3	-10	5	-10	4	-1	1	-9	-9	-10	5	2	-4	5	4	-9	-10	-4	-4	-4	-3	-3	5	6	-10	-1	-4	-10	-10	4	-10	-4	4	-10	-9	0	-10	0	-10	1	2	6	-4	-9	-10	-10	0	-10	-9	-4	-10	-9	-10	-3	-10	-9	-1	0	-4
o123	-9	-10	-4	-9	-4	1	-10	4	3	4	-4	1	4	1	-10	-3	-9	1	-10	-10	-10	0	-10	1	-10	-9	-10	6	0	-9	-10	-1	-10	-10	0	3	-3	-1	-1	0	-10	-1	-1	-9	-1	5	-4	-10	1	-10	-3	2	-10	-1	-10	0	5	4	-9	-10	-3	4	4	-4	-9	4	1	-1	4	5	1	2	-3	1	-3	-4	2	-9	4	-4
o124	2	-10	-4	-9	3	-4	-10	-9	-10	-1	-4	6	-10	-4	-10	-1	0	3	-1	-4	-4	3	-1	-10	-1	-9	0	-10	0	-9	-10	-1	-10	-1	4	1	0	-3	2	-4	-10	-10	4	3	3	-1	1	-10	-1	-10	-3	0	-10	4	0	-9	4	-10	-9	2	-9	-9	3	-4	-1	-4	2	2	3	2	4	6	-9	1	3	-10	4	2	3	-10
