# Constructed from biom file
#OTU ID	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79
o62	-4	-12	-12	-11	-12	-5	5	0	-2	-5	5	-11	-4	4	-5	1	-4	4	-11	-11	2	-12	0	5	-12	-11	-4	-5	-11	-11	-5	5	-11	-5	-12	1	0	-11	3	-5	0	1	0	4	-12	0	0	-2	-12	0	10	-11	0	-12	1	-11	-5	0	-4	-4	-4	-11	-5	-12	-4	-12	-1	-4	-4	-11	-11	0	-11	-5	-1	0	-1	-4	-5	2
o63	-11	0	0	-11	3	-5	-5	-4	2	-11	-5	5	-11	4	-12	2	4	-5	-5	4	-12	-2	-1	-12	-12	-4	-4	3	-11	-4	-12	2	-11	-11	-12	-4	5	4	-12	-12	4	-11	-4	2	-2	-5	4	-12	0	6	-4	1	-12	-12	-2	-11	4	-5	-11	-4	-11	-4	-5	6	4	-5	8	-1	3	-11	-11	5	-11	0	-11	-11	-4	0	4	-12
o64	-4	-12	-5	-4	-2	0	-5	-11	-5	-5	0	3	-4	2	-5	3	-4	-12	-5	-11	-12	-12	2	0	-5	8	5	-12	-11	2	-5	0	-11	-11	2	4	-11	-1	0	-12	-12	1	1	-4	-12	-12	4	-12	-5	1	-11	-11	-12	-5	-12	-11	-11	-5	-11	-11	-11	1	-12	-5	-1	-5	0	-11	0	1	-5	-11	-11	0	-11	-11	-4	-4	-5	-12
o65	-1	-5	2	-11	0	-12	-5	-11	2	-11	2	-11	-11	-5	-12	-11	-11	-5	3	-4	-5	-12	-12	-5	-12	-11	3	3	-1	-4	7	-11	2	-11	2	-4	-4	-4	-12	-12	-5	-11	-11	-11	6	4	2	-12	-12	0	-11	-11	-5	0	2	2	-1	0	-11	3	6	-11	-12	-5	5	-5	0	-11	1	1	-11	4	-11	-11	-1	1	3	1	-12	-12
o66	-1	-12	-5	-4	-5	-12	0	2	-5	-11	0	-1	-11	0	0	1	3	-12	2	0	-12	-5	-1	-12	-12	3	-11	0	1	-4	-5	3	-11	-1	6	2	-4	-4	-2	4	-12	0	3	-11	4	-12	-12	-5	-2	1	-11	-1	-5	-2	-5	-11	5	-12	-11	5	6	-11	0	4	-4	-12	-4	2	-11	-4	-5	-1	-11	-11	4	3	-11	-11	4	-12
o67	-11	-12	-5	-4	-2	0	-11	-4	0	-11	-2	-11	-1	-12	1	-4	-1	1	-5	-1	5	2	8	-12	-12	-1	-11	-12	1	-11	-5	4	-4	-11	1	-1	-4	-11	-12	1	-12	4	2	-11	4	2	-12	-12	2	-12	0	-11	6	-12	-12	-4	4	4	-4	-1	-11	-4	-12	-12	-4	-12	-11	-4	1	0	-5	5	-11	-11	3	-5	4	-4	-5	0
o68	0	0	-12	4	-5	5	-11	-1	2	3	5	-4	4	-5	-12	2	0	-12	-11	-4	-2	-5	-5	-5	-12	-11	4	-12	3	-11	-5	-11	-4	-11	-5	-11	-11	2	0	3	-12	-11	-11	-11	-5	-2	3	-12	1	0	-11	-11	0	1	2	-11	-11	3	-4	5	-1	-1	1	5	-11	-12	3	-11	-4	0	-11	-11	5	-11	-11	-5	-4	2	2	4
o69	4	-12	-12	0	3	5	-11	-11	-12	5	-12	-1	-4	-12	4	1	-4	1	2	5	0	3	-5	-5	-12	-4	4	-5	-11	4	-2	-5	-4	-1	-12	-11	3	-4	-12	3	-2	-11	5	4	-2	-12	3	0	-12	-12	-11	0	-5	-12	4	-4	4	-5	-11	1	-1	1	-2	0	-11	4	0	-11	-11	-11	-1	-11	-11	0	-11	-5	0	-4	-2	-12
o70	-4	-5	2	-11	2	2	0	3	-2	-5	-12	0	4	5	-12	-11	-11	-2	2	-11	0	-12	-1	-12	-12	-11	2	-12	-11	-1	2	-11	-11	3	-2	-4	-11	1	-12	0	3	-11	-11	-11	-5	0	1	3	-12	3	1	-11	1	-2	-12	-4	-11	0	-4	4	-4	-11	-12	-5	-11	-12	-4	1	1	5	-5	-11	4	-11	5	-11	-11	-4	-12	2
o71	-11	-5	3	-11	2	-12	-1	-11	-12	2	4	2	-4	-12	-12	-11	-11	-5	-11	6	-5	1	4	-12	0	-11	4	-5	-1	-11	5	5	-4	5	-5	-4	-11	-4	1	5	5	-11	1	-11	-12	-12	-12	-12	-5	-12	-4	-11	-5	-5	0	2	-5	0	1	-4	-4	1	-12	0	-4	-5	-11	-11	-4	-11	2	-11	3	3	3	-11	-11	6	3	-5
o72	-11	-2	-2	-4	-5	-5	4	0	2	-5	0	-11	0	1	2	-1	3	-5	3	-11	-12	-12	-5	-12	4	-11	-4	4	-11	-1	-12	0	-1	4	-12	3	-1	0	3	-2	-12	3	-11	-1	-5	-5	0	-12	-12	-12	-1	-5	-12	-5	-5	-11	-1	-12	-11	0	-11	-4	2	-5	6	-5	-1	-4	-11	5	0	-11	-11	-11	0	0	4	-4	3	-5
o73	-11	5	-12	2	-12	-12	4	4	0	5	-12	-1	-11	5	3	0	-11	-2	-11	-4	0	-12	4	-12	0	-11	-4	-5	1	-1	0	1	-4	-11	-5	0	-1	-1	-12	0	6	-11	-11	-11	4	-12	-5	0	-2	-12	-4	-11	-5	-12	-12	-1	-1	-2	-1	-4	0	-11	6	-12	-11	0	2	-1	-11	-11	-5	3	4	-11	-4	3	-4	-1	-12	-12
o74	3	-12	-12	-11	-12	3	-5	-4	-5	-11	-5	-11	1	-12	6	-11	-4	6	1	4	0	-12	-5	4	-2	-4	1	-5	3	-4	0	-5	-11	0	-12	-4	-11	-11	5	5	-12	2	-11	-4	0	-12	-12	5	-5	-5	-11	-5	3	-12	-12	-11	0	-12	-1	-11	-11	-11	-5	-12	-11	-5	-1	-1	-11	1	-5	0	0	-5	-11	-5	-11	-1	-5	-12
o75	-4	-12	-5	-11	-2	3	-11	-11	-12	-5	-5	-11	0	-12	5	-4	-11	-12	-5	-11	-12	-12	-5	-5	-12	4	-11	-12	-1	-4	3	-5	5	-11	-12	-11	1	0	-12	-12	-2	0	-4	-11	-2	0	-12	-5	-12	-5	-4	1	-2	-5	-12	-11	0	-12	-1	-11	-11	-11	3	-5	-11	-5	-11	-11	-4	-1	-11	-5	-11	3	-11	-11	5	7	-5	-12
o76	0	5	-2	-1	-12	4	-5	-4	-2	0	1	-11	-4	5	-2	-11	-1	3	5	2	-12	4	-1	-5	1	1	6	-5	-11	-4	-12	-11	0	-11	-2	-11	-11	-11	5	-12	-2	-11	-11	-11	-12	-2	-12	4	-5	-5	4	-5	-12	1	-5	-1	-11	1	-11	1	-4	-4	-5	-12	-11	-2	4	3	-11	-4	6	-11	5	-11	4	-5	-1	-11	-5	-12
o77	3	-12	0	1	-12	-5	1	0	-5	0	-12	-11	-11	-12	5	-11	-11	-5	0	-4	-2	-12	2	-12	7	-11	-11	0	-4	4	0	5	-11	-5	-5	0	4	-11	-5	-12	-5	-1	-4	-4	-2	-5	-5	-12	-5	-12	-4	-5	0	3	-12	-4	1	-5	-11	-11	-11	8	-5	-12	-4	-12	-11	-11	-11	-11	-1	-11	-11	-5	6	-1	-4	0	-5	-12
o78	0	2	0	6	-12	0	-11	-11	-5	-11	6	-11	-4	-2	-5	-4	-4	2	-1	-1	-12	-5	4	-12	2	-4	1	-12	-4	-1	-12	0	-11	-11	-2	6	-4	-11	0	-5	-12	-4	-4	-11	3	-5	-12	-12	3	0	0	0	-2	1	-5	3	-11	4	4	-4	-11	6	3	0	-11	-2	1	0	-4	-11	-5	2	-4	0	3	0	-11	-1	0	-2
o79	-11	-12	-5	-4	-12	-5	-11	-11	-12	0	2	-4	-11	-12	4	-11	-11	-5	5	3	-12	-5	-12	-12	-2	-4	-11	-12	-11	1	-5	0	1	6	2	3	0	3	-2	-12	-12	-4	-11	-4	0	-2	-5	5	-12	0	-4	-5	0	-12	-12	-11	-11	6	-11	-11	1	-11	4	-12	-11	1	-4	-1	0	-11	-5	5	-4	-5	-11	-11	-11	-4	-12	5
o80	-11	5	-12	4	-2	-12	-11	-1	-12	-11	-12	-4	-4	-12	0	-4	-11	-5	-5	-11	0	5	-12	3	0	0	2	-12	5	-11	-12	-11	-11	-5	-12	-1	-4	-4	6	-2	-5	0	4	1	-5	-12	-5	-12	-5	-12	-11	-11	-2	0	3	-11	-5	-12	-11	1	-11	-1	0	-5	5	2	4	-1	-1	-4	-5	-5	4	-11	1	-1	-1	-4	-12	-12
o81	-1	-12	-12	-11	-12	0	-11	-11	-2	-1	4	-1	-11	5	3	0	4	-12	-11	0	1	1	2	-5	3	-11	1	-5	-4	0	-12	-11	5	-11	-12	-11	5	1	-5	-5	-12	-11	4	-11	4	-5	2	5	-12	-5	4	-5	-12	-2	1	-11	2	-5	0	2	2	1	-5	-12	-4	-12	-4	-4	1	-4	-11	-11	-4	-11	1	-11	-4	-4	-5	-5
o82	-11	-12	5	2	-2	-5	4	-1	-2	-1	-2	-11	-11	3	5	-4	-4	0	-1	1	3	-2	-1	4	6	-11	-4	-12	-11	-4	1	-11	1	4	-12	-11	-11	-11	1	3	-12	-4	-4	-4	0	-12	5	0	-12	-2	0	-11	-5	-12	-12	-11	2	-12	-11	-4	-4	1	-5	-5	2	3	3	2	-4	-1	-5	5	-11	0	-1	-11	-11	-11	0	-2
o83	-4	-5	-5	0	-5	7	-11	-11	6	-11	1	0	0	0	-12	5	-4	-12	0	-11	5	0	-12	-2	-12	0	-11	2	1	-11	-5	-11	3	5	0	1	-4	5	3	4	0	-11	-4	-1	-12	-2	-5	-5	-2	-12	-11	-1	4	-12	-12	-11	-11	3	-4	-4	-4	-11	3	3	-4	-5	-1	-1	-4	6	2	2	-4	-5	-11	-5	-11	-11	4	1
o84	-11	2	-12	-4	-12	3	-5	5	6	-5	-12	-4	-11	-12	2	1	-4	-12	0	0	3	-12	-12	-12	4	7	1	-12	1	3	-12	-11	-4	-5	0	-4	-4	-11	-12	-2	-5	-1	2	-11	-12	0	-5	-12	-5	-12	0	0	-5	0	-2	-4	-5	4	-11	-4	-4	-4	-12	-12	-1	2	-1	-11	0	-11	1	0	-1	-1	-11	-11	-11	-11	5	0
o85	-11	4	-12	-11	3	-5	-11	-11	-12	0	-5	-11	-1	0	-12	-11	2	-5	3	-4	5	-5	0	5	-12	-11	-1	-12	3	-11	-12	6	-4	-11	5	-4	1	4	-12	-12	-5	-4	-11	-11	-5	-5	0	11	3	2	5	-11	-12	-12	1	-4	5	-12	4	-11	-1	-11	-12	0	-4	-12	-1	-11	-4	-4	-11	6	-4	-11	-4	0	6	-11	-12	-5
o86	-4	1	3	-11	-5	1	-11	-11	4	-11	-5	3	1	0	-5	3	-11	0	2	-4	3	-2	-1	2	1	-4	-11	-12	-4	-11	-12	-11	1	-11	-12	-4	-4	2	-2	0	2	3	-11	0	-2	4	0	-5	-12	-2	-11	-11	6	-12	-2	4	0	-12	4	-11	2	1	-12	0	0	-2	-4	0	-11	-4	-11	0	-11	4	4	-11	1	-1	2	-12
o87	-11	-12	-12	4	-12	-2	-1	-4	2	5	-5	-4	1	-5	-2	-11	-11	-5	-11	-11	-5	-5	-12	-12	5	-11	-11	-12	-4	-4	4	-11	-4	4	2	6	4	-1	-2	-2	0	-11	-11	1	-12	4	-12	-5	2	-12	-11	-11	5	-2	3	3	2	-5	1	-4	-11	-11	-12	7	-4	3	4	-4	5	-4	-11	-5	-11	-11	-11	-5	0	-4	-2	-2
o88	-11	-2	-12	-11	-12	-2	-11	-4	-12	2	-12	3	1	-12	1	-1	-4	-5	-11	-4	-12	3	0	-5	5	-11	-4	0	-1	0	-12	5	-11	3	0	-11	-11	1	2	1	-12	3	-1	-1	-5	-12	-5	-5	-12	4	-4	-1	5	-12	-12	5	5	-5	6	-11	1	-11	-12	-12	-11	-12	-11	-4	3	6	-11	-11	-4	-5	-1	-5	-11	-11	-12	0
o89	-1	-5	-2	1	5	-12	-11	-4	3	-11	-5	-1	2	-2	-12	-11	-4	-5	-11	3	-5	1	-5	-5	4	4	6	3	0	0	-12	-5	5	-11	3	-4	3	1	-5	-5	0	-11	-11	-1	-12	-12	-12	-12	-5	-2	-1	0	-2	-2	-5	-4	-11	5	-4	-1	7	3	3	3	-1	-12	-4	-11	-11	-4	-5	4	-1	-5	1	-11	-11	-11	-2	-5
o90	-11	2	-12	-1	-12	-5	2	-11	-2	0	2	-11	-4	0	0	-11	-11	0	-11	-11	-2	-12	4	-5	-5	-4	-11	-5	0	-4	-5	-11	0	-11	-12	-11	-11	-11	-5	7	-12	4	-4	-11	-12	6	-5	4	-5	-12	0	0	0	-12	4	-4	-5	-12	1	4	2	-1	2	-12	-4	3	-11	-1	-4	-11	0	-11	3	-11	-11	-11	-1	1	2	-12
o91	5	-5	1	0	-12	-12	2	-4	-12	-11	-2	-4	1	2	-12	-4	-4	3	-11	-11	-12	-5	-1	0	4	-11	-11	0	-11	2	5	-11	-4	5	2	-4	0	2	1	-5	4	-11	-11	-4	0	-5	3	1	-12	-12	-11	-11	-5	-5	1	8	-11	0	-4	4	-11	-1	-5	2	-4	-12	0	6	5	0	-5	0	-11	-1	-4	-11	-1	-11	0	-12
o92	-4	-12	5	-11	-5	-5	-11	1	-12	-5	-5	-4	-1	-12	5	-11	-4	-5	-11	-11	6	3	0	-12	-12	5	6	-5	-11	-4	-5	-5	3	-5	-12	-11	-1	-4	0	6	0	0	0	-4	-12	-12	1	-5	-12	-5	5	2	-5	-12	-5	-4	-11	-5	2	-11	1	-11	3	-12	-11	-12	3	-11	-11	0	-11	3	-4	-11	-11	0	-4	-1	5	0
o93	-4	-12	-12	-1	3	-5	-5	-11	2	3	-12	-11	-4	1	4	-11	-4	3	-11	-1	0	-5	-12	4	-2	0	-11	-2	-4	-11	-5	-11	5	0	2	4	-11	4	-12	0	-12	-11	-11	-11	0	1	-5	-12	2	6	5	-11	-2	6	-2	0	-11	-12	-11	-4	3	-11	-2	2	-4	-5	-11	3	2	-1	-5	-5	-4	-11	1	-11	-11	-11	-12	-12
o94	-4	-12	4	-1	-12	0	-11	-11	-12	-11	-12	-4	-11	-12	0	-4	-11	-12	-11	-11	-12	-12	-1	-12	-2	-4	1	6	5	-11	-12	-1	-4	3	-5	1	-4	-1	-12	-12	-5	-11	-11	3	2	-12	-12	-12	5	-12	-4	2	-5	5	-12	-4	3	2	2	4	-4	-11	-2	-2	-4	-5	-11	-11	-4	0	-11	0	-4	-5	-11	-11	-1	-11	4	-12
o95	-4	-12	2	-4	-12	-12	1	2	-2	-11	-12	-4	0	4	5	-11	0	-5	-11	1	3	-5	-12	-5	-12	-4	-11	-12	-1	-11	-12	7	-4	-1	-12	-1	-1	-11	-12	-12	-12	-11	2	-11	-12	1	3	5	0	3	0	5	0	0	4	-1	0	-5	-4	3	-11	2	0	-5	-1	1	-1	-11	-11	4	-11	5	-4	0	-11	2	3	3	5	-12
o96	-11	-12	5	-11	3	4	-11	-11	-5	6	-5	-11	0	-5	6	3	-4	-12	-5	-4	-2	-2	-12	0	3	-4	-1	4	-11	3	-12	4	-11	-11	-2	-11	-11	1	0	-5	-12	-11	1	-1	-12	-12	-5	0	-5	-12	-11	-11	-12	3	-12	-4	5	-2	-11	-4	-4	4	-12	-2	-4	-5	-4	-4	-1	6	-1	0	-11	-11	-11	-5	-11	-4	5	-5
o97	1	-12	-12	-4	-2	3	-11	0	-12	-5	2	-4	1	-5	-5	0	-4	-5	6	-4	3	5	-12	-5	-12	0	-1	-12	-11	-11	5	-5	3	-11	0	4	4	-1	-12	1	-12	-4	-4	-4	1	4	-12	4	-5	2	-4	-11	7	-12	0	5	-1	-5	-4	0	-11	-11	1	-5	0	5	-4	5	-11	-11	-11	0	-11	-11	-4	-11	-11	-4	-5	0
o98	-11	-5	-12	-1	3	-2	-11	1	-2	-11	-5	-4	3	-12	1	-1	-11	-2	-5	-11	-5	0	0	-2	-12	2	-11	-5	-4	2	2	2	-4	-5	5	-4	-11	-11	0	0	0	-1	-4	-11	0	-12	5	-5	5	0	-11	-11	-12	-12	-5	-1	-11	-12	3	-11	4	2	-2	-12	1	-12	-11	-4	-4	-1	0	-11	4	-5	5	-11	-11	-1	-2	0
o99	5	-12	1	3	-12	3	-5	5	-2	-11	-12	-1	4	2	-5	2	-11	3	-5	3	0	-2	-1	-5	-5	3	-11	-12	-11	-1	2	3	2	4	-12	-11	0	-11	-12	-5	6	4	-11	2	0	-5	-5	0	1	-5	7	-11	-5	-5	-12	-1	-5	-5	-11	0	1	-11	-2	1	-4	4	-11	-4	-4	-11	-1	-5	-11	-11	-4	-5	-11	3	2	-12
o100	3	-12	3	-11	-12	-5	-5	-11	0	-5	-5	-4	0	-12	2	-11	0	0	0	6	-12	-12	-1	-12	7	-11	-11	0	-11	-4	-5	-11	5	-11	-12	1	7	4	-12	-12	-5	-4	-11	-4	-12	0	-5	-5	4	-12	-11	-11	-5	-12	6	-4	0	5	-11	-11	-4	-11	3	-12	3	4	-11	-1	-11	-4	5	2	-4	5	-11	-11	1	-4	-5	-5
o101	-11	0	0	5	-2	-2	-11	-4	-5	-11	0	-11	4	-5	4	1	-11	-12	-11	-4	-5	-12	-5	2	5	-1	-4	-12	-11	-11	-12	-11	-4	-11	-5	-4	-11	-11	-5	-12	-5	-4	-1	4	-12	-12	1	-12	2	5	-11	-11	-2	-5	0	-11	2	4	-4	4	5	5	5	2	-1	-5	-11	-11	-4	-4	0	-11	-1	-1	4	-11	1	1	2	-2
o102	-11	-12	-2	-1	-12	-5	-5	-4	-12	-11	-2	-11	-11	-5	-12	5	4	-12	4	-4	-2	1	2	0	-12	-1	3	5	-11	3	-12	1	-4	2	3	-4	1	-4	-12	1	-5	-1	-11	6	-12	-5	-12	-2	-5	-12	1	-11	-5	-2	-12	-4	-11	0	4	4	-11	-11	-5	-12	-4	-12	1	5	3	1	3	-11	-1	-11	-4	-11	1	5	-5	-12
o103	3	0	0	-11	-12	-5	3	-4	-12	-11	-2	-11	-11	4	3	-11	-11	-2	3	-11	-12	-12	-1	-5	0	-4	-11	-12	-4	-4	-5	-11	-1	-11	-12	-11	-11	0	-5	-12	-12	7	-1	-11	-12	-5	0	-12	-12	-2	2	-11	4	-2	-12	2	-11	6	-1	0	1	-1	0	-12	5	-5	-4	0	6	4	-5	-5	4	-11	-11	-11	-11	-11	-12	1
o104	1	0	-5	-11	1	-5	3	1	-5	-11	4	7	-4	-12	5	-11	-11	-5	4	-4	-12	0	0	-12	6	-1	-11	-12	-11	-11	-2	-11	-11	3	-12	1	-11	-4	-2	-12	-12	6	-11	-11	-12	-12	-12	-5	1	-12	3	0	1	-5	-5	2	-11	0	1	3	-4	-4	5	-2	-11	-12	-11	2	-1	-11	-11	-5	-11	-11	-11	3	-4	-11	6	-5
o105	-4	3	-2	1	0	-5	9	-4	0	3	4	-4	1	1	-5	-4	-4	-12	2	-11	-12	5	-5	-5	-5	3	-11	-12	0	-11	-5	-5	-11	-11	-12	-11	-4	-4	-5	-2	-5	5	-11	-11	3	1	-2	-12	0	-12	-11	-5	-2	0	-12	-11	-11	-12	-11	-4	-11	-11	0	-5	5	-12	-4	-4	2	-1	-11	-11	0	-11	0	-11	0	0	-12	-12
o106	-4	-2	-12	-11	-12	-12	-5	-11	2	-1	-2	-4	-4	-5	-5	3	-11	2	0	-4	-5	2	-12	0	-2	-11	-1	-5	-4	4	-12	-11	2	4	-12	-11	-4	0	-12	0	1	4	-11	-1	-12	-5	0	4	-12	5	-11	3	-2	-2	-5	-1	-11	-12	-11	-11	0	1	-12	-12	-11	6	2	-4	-11	1	-5	-11	-11	-11	-11	-11	2	-11	-12	-5
o107	-4	2	1	5	-12	-5	0	-11	2	-5	-2	4	-11	-5	-5	-11	4	-2	-5	-11	-2	-2	0	-12	0	-4	4	-5	-4	-4	-12	-5	-11	-5	-2	6	-1	-1	0	3	-5	-11	-4	-11	-5	5	0	5	-12	-12	-11	2	0	-5	-2	-4	3	4	-11	2	-11	-1	-12	-2	1	3	5	-11	-4	1	-5	1	0	-1	-4	-11	-1	-11	-12	0
o108	-1	-12	3	-4	-5	-5	4	-4	-5	-5	-2	3	4	-5	0	-11	1	3	-5	-4	2	0	-5	-5	-2	-4	-4	3	-1	-11	-5	-11	1	4	-12	-1	-4	-1	-12	-2	-5	5	-11	1	-5	-12	3	-12	3	1	-1	5	3	-12	-12	-11	3	-12	4	3	-4	-11	-12	-12	5	0	-4	-11	-1	-1	2	1	-4	-5	2	-11	-4	3	-5	5
o109	-4	-12	-12	-11	-12	-12	-11	2	-12	0	3	-11	-11	-12	-5	-11	-1	3	-11	-11	-12	-12	0	2	-12	-11	-11	-5	-11	-11	-5	0	-4	5	1	1	-11	4	-2	-12	3	-11	-4	-11	4	7	-12	5	-12	-12	-11	3	0	-12	6	-11	0	6	2	-4	3	-11	-5	-5	1	5	-4	2	3	-4	-5	-11	-11	3	-11	0	-4	-4	-12	-5
o110	0	-12	1	-11	3	-12	-1	-4	-2	-11	-5	-11	1	-2	-12	-4	-11	-12	4	-4	-5	5	0	-5	-12	-11	0	-12	-11	-11	0	-11	1	-11	3	1	1	-11	-2	1	-2	7	-11	0	1	-5	0	1	0	3	-11	1	-2	-5	-12	0	0	-12	-11	-11	-11	5	-12	-12	-11	-12	-11	-4	-11	-4	1	3	-4	5	6	3	0	-4	-5	-12
o111	-11	3	-2	-4	2	-12	-5	-11	-12	-1	-5	0	-1	-5	-2	-11	-4	-12	-5	3	-12	-12	-5	2	-12	1	-11	-12	-11	3	-12	-5	6	-1	5	-11	-11	-11	-5	-12	-5	-11	1	-11	-5	-12	4	-12	-12	7	-4	1	1	-12	-12	-11	-5	-2	0	-1	-4	-1	-12	2	-4	-5	-4	-11	-11	-11	8	-5	-11	-1	-11	-5	-4	-11	0	0
o112	-11	-5	-12	3	5	-5	-11	0	-5	-11	-12	2	-11	-12	-12	-1	-1	3	-11	1	5	-12	-12	7	-5	3	0	0	-11	1	6	5	-11	-1	-5	4	-4	3	1	-5	-12	6	-11	4	5	5	-12	0	-5	-12	0	1	5	-12	-12	0	0	-5	4	4	-4	-4	-12	0	0	-12	-4	1	-4	-11	-11	-5	-11	-11	-11	-1	1	-1	-5	-12
o113	-11	8	-5	-4	-2	-12	-5	-4	0	-5	-5	-11	-11	0	-12	-11	-4	-5	-11	-11	-12	-5	-12	-2	-2	-1	-11	-5	-11	4	-12	-1	-11	-11	-12	-11	5	-1	-5	-5	6	-4	0	-11	-12	0	-5	0	0	0	-4	-11	-12	4	-12	-11	-11	-2	-11	-4	-1	0	3	3	-11	-2	-4	-11	-11	-4	-11	-11	-11	2	-1	3	6	-11	-5	-12
o114	2	3	0	-11	6	6	-5	3	-12	3	6	-1	4	-12	1	2	5	-12	3	-4	-5	-12	-5	-5	-5	4	1	-5	-4	0	-12	-11	0	0	0	2	1	-4	-12	7	-12	-11	4	0	-5	-12	-12	-12	-5	-2	-4	-11	4	-5	2	-4	1	-12	-11	-11	5	-11	-5	-12	-1	0	-11	-11	-11	-4	0	-11	-11	-5	-11	-11	-11	5	-5	-5
o115	2	-12	-12	6	-5	-5	-5	-4	2	-1	-5	-11	-11	0	-12	0	-4	-12	-11	-11	4	-2	-12	0	3	-11	-11	-12	-11	-11	0	1	4	6	-5	-1	-4	-4	4	0	1	-4	2	-4	-2	4	-12	-5	3	-5	-11	-11	0	-12	-12	-4	-11	-2	1	0	-1	-4	0	-12	-4	-12	1	6	-4	5	0	4	-4	5	4	0	-1	0	-2	0
o116	-4	-12	-12	-11	-12	-5	2	-11	-5	-5	-5	-11	1	-2	-5	-11	-11	-5	-1	-4	-12	-12	-5	-12	4	-1	3	3	-4	1	1	-11	3	4	-12	-11	5	0	-12	4	-5	-11	-4	-4	0	-12	4	-5	-12	-2	-4	0	-5	-2	-12	-11	5	4	-4	5	3	-4	-5	5	-11	-5	-4	2	5	-11	-5	-11	-4	-5	-11	-11	-11	5	-5	-12
o117	-11	-5	-5	-1	0	-5	0	-4	-12	-11	0	-11	5	-12	-2	6	-11	-2	0	-4	-5	-12	-12	-12	-12	-11	5	-12	-11	-11	2	-11	-4	1	-12	-11	-1	0	-5	-12	-2	-11	-1	1	0	4	3	-5	4	-5	-11	4	-5	-12	1	-11	6	-12	-4	-11	-11	5	0	-12	-11	-5	-11	-4	-11	-4	-11	-5	-4	-5	-11	-5	-11	4	-2	-12
o118	-1	0	3	1	-2	-12	-11	1	-12	0	-2	-11	4	-12	3	-11	-4	2	-5	-11	3	-2	-12	0	3	-11	-4	-2	-1	5	-12	-5	3	-5	-12	-11	6	-4	-12	-5	-5	-4	-11	-4	0	-2	0	-2	-12	1	-11	-11	-2	-12	7	-11	5	2	-4	-11	0	-11	-12	-5	-4	3	-11	0	-4	3	5	2	-1	-1	-1	-11	-4	3	-12	0
o119	4	5	-12	-4	-5	-12	-11	-11	0	0	1	-11	-4	-12	-12	-4	0	-2	-5	-4	2	-12	-12	-5	-12	-4	-4	-12	-11	-11	4	-11	6	1	4	-11	-4	-11	-12	-12	-12	4	-1	-11	-5	5	-12	-12	-12	-12	-1	-11	3	5	3	-11	-11	7	-11	-4	-11	-11	-12	-5	-4	6	1	-11	-4	-11	-11	-1	-4	2	0	-11	-11	-11	0	0
o120	-11	6	-12	1	-5	-12	0	-11	-12	-11	-12	-11	-1	1	-12	-11	5	-2	0	0	2	-12	-5	-12	0	-11	-11	4	-11	-4	-5	-11	0	3	-2	-1	-4	-11	-5	0	-12	-11	1	-11	-2	-12	0	1	0	3	-4	-11	-12	-12	7	-4	1	-12	-11	-11	-11	3	-5	-5	1	-2	-11	-1	-4	-4	-11	-11	-11	-5	-11	-5	-11	-1	-2	0
o121	-4	2	4	-11	4	-12	-11	-4	-12	1	-5	-11	1	-12	-2	3	2	6	4	1	-12	-5	1	-12	2	-4	0	6	2	-4	0	0	-11	-11	4	-4	2	-1	-12	-12	-12	-11	-1	-11	-12	-2	0	-5	-5	-2	-4	3	4	0	-12	1	-11	-12	-4	0	-1	-4	-12	-5	-1	-12	5	6	-11	4	-11	0	-4	-5	-4	-5	-11	2	6	-5
o122	-1	-12	-12	6	-2	-12	4	0	2	-5	-2	5	-11	-12	-12	5	-11	0	-11	4	-12	3	-12	5	-12	4	-1	0	-11	-11	-12	5	1	-5	5	4	-11	-11	-5	-5	-5	-4	-4	5	6	-12	-2	-5	-12	-12	4	-11	-5	3	-12	-11	0	-12	0	-11	1	1	6	-5	-11	-12	-11	0	-11	-11	-5	-11	-11	-11	-4	-11	-11	-1	0	-5
o123	-11	-12	-5	-11	-5	0	-11	3	3	4	-5	0	4	0	-12	-4	-11	0	-11	-11	-12	0	-12	1	-12	-11	-11	6	-1	-11	-12	-1	-11	-11	0	3	-4	-1	-2	0	-12	-1	-1	-11	-2	5	-5	-12	1	-12	-4	2	-12	-2	-12	0	6	4	-11	-11	-4	4	4	-5	-11	4	1	-1	4	5	0	1	-4	1	-4	-5	1	-11	4	-5
o124	1	-12	-5	-11	3	-5	-11	-11	-12	-1	-5	6	-11	-5	-12	-1	0	3	-1	-4	-5	3	-1	-12	-2	-11	0	-12	-1	-11	-12	-1	-11	-1	4	1	0	-4	2	-5	-12	-11	4	3	3	-2	0	-12	-2	-12	-4	0	-12	4	0	-11	4	-12	-11	1	-11	-11	3	-5	-1	-5	2	2	3	2	4	7	-11	0	2	-11	4	2	3	-12
